season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,D Padikkal,Devdutt Padikkal,7,6,13,0,1,116.66,False,False,"{'wickets': 1, 'runs': 19}",2.3, b Meredith,"<b>makes a mockery of off stump!</b> What. A. Sight. Length and fired in at an off stump line, 145.7kph. Padikkal backs into the leg side as he steps out, exposes the stumps and looks to slam the over the infield. It's wayyy too quick for that. Off stump is sent a long way into the leg side, in fine leg's direction",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,RM Patidar,Rajat Patidar,31,30,51,2,1,103.33,False,False,"{'wickets': 5, 'runs': 91}",14.4,c Pooran b Jordan,"<b>holes out to long-on</b> and Patidar's innings ends just as inelegantly as it has looked all evening. Full and into middle stump, clears the front leg and looks to slog. His top hand slips off the handle, his body's facing midwicket, his bat held high in the right hand. Not a great night for him. Pooran comes in from the boundary and holds on",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,GJ Maxwell,Glenn Maxwell,0,1,1,0,0,0.00,False,False,"{'wickets': 3, 'runs': 62}",10.2, b Harpreet Brar,"<b>oh Harpreet you ripper!</b> I think he's spun it from middle, beaten Maxwell's whip into the leg side and hit the top of off. For some reason they're sending that upstairs...yeah it's dead-on. He's squared him up to hit the top of off. Maxwell didn't know what happened. Neither did the umpires, it appears. But the evidence is there - Harpreet has pitched this at a length on middle stump and turned it past Maxwell to clean him up",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,AB de Villiers,AB de Villiers,3,9,9,0,0,33.33,False,False,"{'wickets': 4, 'runs': 69}",12.1,c Rahul b Harpreet Brar,"<b>he's got AB too!</b> This is a fairytale for Harpreet. Short of a length and pushed through at off stump, sticks in the pitch. AB clears the front leg and looks to punch it on the rise through the covers. Ends up chipping it straight to Rahul at extra cover",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,Shahbaz Ahmed,Shahbaz Ahmed,8,11,17,1,0,72.72,False,False,"{'wickets': 6, 'runs': 96}",15.4,c Harpreet Brar b Ravi Bishnoi,"<b>taken at deep midwicket!</b> Harpreet is there too. Length ball sliding across the corridor, fetches it with a slog sweep but is taken comfortably inside the line",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,DR Sams,Daniel Sams,3,4,5,0,0,75.00,False,False,"{'wickets': 7, 'runs': 96}",15.5, b Ravi Bishnoi,"<b>googly, short of a length outside off and spinning into middle.</b> Looks to swipe over that, angled bat, and the stumps are split",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,KA Jamieson,Kyle Jamieson,16,11,24,1,1,145.45,False,True,{},,not out,,
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,HV Patel,Harshal Patel,31,13,22,3,2,238.46,False,False,"{'wickets': 8, 'runs': 144}",19.4,c Ravi Bishnoi b Mohammed Shami,"<b>Bishnoi's taken another stunner!</b> Wow! He's really enjoying fielding in the deep this season! Low full toss at off stump, backs away and lofts this to long-off's right. Bishnoi tracks it and then lunges forward and to his right to grab this very close to the turf",
2021.0,1254083,PBKS v RCB,PBKS,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,2,Mohammed Siraj,Mohammed Siraj,0,1,2,0,0,0.00,False,True,{},,not out,,
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,N Rana,Nitish Rana,15,12,19,1,1,125.00,False,False,"{'wickets': 1, 'runs': 25}",3.4,st &dagger;Pant b Patel,"<strong>Rana runs past the slider</strong>, Pant grabs the ball, and flips the bails off. Axar pulls his length back, gets it to angle away from the advancing batsman from wide of the crease, from left-arm around. Rana chucks his hands at the ball and misses. Pant does the rest behind the stumps",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,Shubman Gill,Shubman Gill,43,38,61,3,1,113.15,False,False,"{'wickets': 5, 'runs': 82}",12.6,c Smith b Avesh Khan,"121ks slower offcutter on off stump, Gill looks to break free. He lofts it in the air, but can't manufacture his own pace, and holes out to Smith at long-on. <strong>Bouncer, yorker, slower variation - Avesh is showing his range</strong>",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,RA Tripathi,Rahul Tripathi,19,17,25,2,0,111.76,False,False,"{'wickets': 2, 'runs': 69}",9.3,c Lalit Yadav b Stoinis,"<strong>carved straight in the air to Lalit at deep cover.</strong> Good length and pushed wide of Tripathi once again. He uses his feet, opens the bat-face, and picks out Lalit in the outfield",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,EJG Morgan,Eoin Morgan,0,2,5,0,0,0.00,True,False,"{'wickets': 3, 'runs': 74}",10.2,c Smith b Lalit Yadav,"<strong>holes out to long-off. </strong>Smith runs across to his right, judges it well, and sends back Morgan. The KKR captain backs away outside leg, Lalit darts it into middle and leg from round the wicket. Morgan aims for the loft, doesn't get enough power behind it, and Smith makes that tumbling take look pretty easy",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,SP Narine,Sunil Narine,0,1,4,0,0,0.00,False,False,"{'wickets': 4, 'runs': 75}",10.4, b Lalit Yadav,"<strong>Narine has been castled for a duck.</strong> Quick offbreak from Lalit. Angling in from round the wicket, on a fullish length, Lalit finds just enough turn to beat the outside edge and hit off stump. Narine drives on the up and misses it altogether",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,AD Russell,Andre Russell,45,27,45,2,4,166.66,False,True,{},,not out,,
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,KD Karthik,Dinesh Karthik,14,10,19,1,1,140.00,False,False,"{'wickets': 6, 'runs': 109}",16.2,lbw b Patel,"Karthik does not connect with a reverse-sweep and <strong>has been given out leg before</strong> by umpire Barde. Karthik has a chat with Russell and calls for a review. Axar drags his length back, thumps the back pad above the knee-roll in front of middle. No bat involved. Ball-tracking suggests it would've cannoned into middle. Three reds, so Karthik has to exit",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,1,PJ Cummins,Pat Cummins,11,13,16,1,0,84.61,False,True,{},,not out,,
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,PP Shaw,Prithvi Shaw,82,41,73,11,3,200.00,False,False,"{'wickets': 2, 'runs': 146}",15.2,c Rana b Cummins,"Top-edged in the air and taken at point. Shaw shuffles outside leg, manufactures swinging room, but Cummins bangs a lifter that follows the moving batsman. Spliced in the air. It swerves away from Rana, but he gets into a side-on position and hangs onto this skier. Shaw is warmly welcomed back by his team-mates and Ponting",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,S Dhawan,Shikhar Dhawan,46,47,63,4,1,97.87,False,False,"{'wickets': 1, 'runs': 132}",13.5,lbw b Cummins,Dhawan misses a low full-toss sliding into him from round the wicket. Trapped bang in front. Dhawan shuffles across off and doesn't connect with a flick. It would've crashed into the middle of middle stump. Some respite for KKR and their fans,
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,RR Pant,Rishabh Pant,16,8,15,2,1,200.00,True,False,"{'wickets': 3, 'runs': 150}",15.5,c Shivam Mavi b Cummins,"<s>Pant finishes it off with a six</s>. Holes out to Mavi at the long-on boundary. On a length and outside off, it was in Pant's slot. He lofts, but can't clear the outfielder",
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,MP Stoinis,Marcus Stoinis,6,3,8,1,0,200.00,False,True,{},,not out,,
2021.0,1254082,DC v KKR,DC,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,SO Hetmyer,Shimron Hetmyer,0,1,4,0,0,0.00,False,True,{},,not out,,
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,JC Buttler,Jos Buttler,41,32,36,3,3,128.12,False,False,"{'wickets': 1, 'runs': 66}",7.4,st &dagger;de Kock b Chahar,"<b>beats him in flight!</b> Lovely follow-up from Chahar. Buttler steps out early and is met with a beautiful dipping, drifting delivery. It must have appeared to be in his arc briefly, but by the time he gets a shot away, it has already landed and spins past him. He was looking to go over long-on",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,32,20,45,2,2,160.00,False,False,"{'wickets': 2, 'runs': 91}",9.5,c &amp; b Chahar,"<b>leading edge taken.</b> Full loopy googly at leg stump, Jaiswal gets low and forward, closes the face too early on the flick and it is a simple catch for a visibly frustrated Chahar",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,SV Samson,Sanju Samson,42,27,47,5,0,155.55,True,False,"{'wickets': 3, 'runs': 148}",17.4, b Boult,"<b>knocks out middle stump!</b> Mumbai really nailing these yorkers right now. Samson clears the front leg and looks to whip that, but looks like it's got a tiny deflection into the stumps",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,S Dube,Shivam Dube,35,31,44,2,2,112.90,False,False,"{'wickets': 4, 'runs': 158}",18.5,c &amp; b Bumrah,"<b>Bumrah takes an easy one.</b> Low full toss and very tight at his legs, looks to whip over midwicket, comes off the high part of the bat and floats harmlessly over the pitch",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,DA Miller,David Miller,7,4,14,1,0,175.00,False,True,{},,not out,,
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,1,R Parag,Riyan Parag,8,7,8,1,0,114.28,False,True,{},,not out,,
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,RG Sharma,Rohit Sharma,14,17,29,0,1,82.35,True,False,"{'wickets': 1, 'runs': 49}",5.6,c Sakariya b Morris,"<b>chipped straight to mid-on!</b> That is soft. It's an overpitched ball at leg stump, he's caught halfway between trying to lift this on-drive and hitting it wide of the fielder. Ends up giving him a comfortably grab at waist height",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,Q de Kock,Quinton de Kock,70,50,95,6,2,140.00,False,True,{},,not out,,
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,SA Yadav,Suryakumar Yadav,16,10,20,3,0,160.00,False,False,"{'wickets': 2, 'runs': 83}",9.2,c Buttler b Morris,"<b>flicked straight to midwicket!</b> A dipping slower ball at middle stump, wants to loft that over the man but he can't find the elevation. Morris produces a wicket once again",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,KH Pandya,Krunal Pandya,39,26,37,2,2,150.00,False,False,"{'wickets': 3, 'runs': 146}",16.4, b Mustafizur Rahman,"<b>inside edge onto middle stump!</b> He's looked fidgety whenever the ball curves in at the stumps, and once again he's caught in an awkward position. Too close to try and crash it through the covers. But this has been an important innings for him, and for Mumbai, kept the pressure on Rajasthan after SKY's wicket",
2021.0,1254081,MI v RR,MI,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,MI,2,KA Pollard,Kieron Pollard,16,8,12,2,1,200.00,False,True,{},,not out,,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,DA Warner,David Warner,57,55,83,3,2,103.63,True,False,"{'wickets': 2, 'runs': 128}",17.1,c Jadeja b Ngidi,"<strong>Ngidi puts Warner out his misery.</strong> A tortured stay comes to an end. Ngidi aims for the wide yorker, comes out as a very full ball wide of off. Warner reaches out for the ball, loses his shape, and weakly carves it to Jadeja at sweeper cover. He holes out for 57 off 55",
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,JM Bairstow,Jonny Bairstow,7,5,19,1,0,140.00,False,False,"{'wickets': 1, 'runs': 22}",3.2,c Chahar b Curran,Bairstow was itching to dash out of the crease against the seamers. Curran pushes him back with a quicker short ball. Bairstow can't quite control the pull. He splices it in the air. Chahar runs across to his left from square-ish long leg and snaffles it,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,MK Pandey,Manish Pandey,61,46,68,5,1,132.60,False,False,"{'wickets': 3, 'runs': 134}",17.5,c du Plessis b Ngidi,"Incredible effort from du Plessis at wide long-on. He gives his team-mates a thumbs up. This one seems destined to sail over the boundary....until Faf dives to his right and plucks it out of thin air with both hands. He makes it look ridiculously easy. Even Jadeja loved it. Pitched up and outside off, as Ngidi misses his yorker, hauled away",
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,KS Williamson,Kane Williamson,26,10,14,4,1,260.00,False,True,{},,not out,,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,KM Jadhav,Kedar Jadhav,12,4,11,1,1,300.00,False,True,{},,not out,,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,75,44,59,12,0,170.45,False,False,"{'wickets': 1, 'runs': 129}",12.6, b Rashid Khan,"<strong>Rashid strikes back to knock over the off stump</strong>. Nevertheless, this is a fine knock from Gaikwad. Gaikwad plays for the googly/slider that would come into him, but this is the legbreak that turns away just enough to beat the outside edge and hit the off stump. Finally, some respite for SRH",
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,CSK,2,F du Plessis,Faf du Plessis,56,38,72,6,1,147.36,False,False,"{'wickets': 3, 'runs': 148}",14.6,lbw b Rashid Khan,"<strong>Rashid strikes again</strong>. Another googly, this time to the right-hander, fizzes in and pings the front pad as Faf plays for the legbreak and misses. He goes for a review. Ultra Edge confirms no bat involved. The tracker returns umpire's call on leg stump. Faf has to go",
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,CSK,2,MM Ali,Moeen Ali,15,8,9,3,0,187.50,False,False,"{'wickets': 2, 'runs': 148}",14.5,c Jadhav b Rashid Khan,<strong>holes out to wide long-on</strong>. Rashid takes this wrong'un away from Moeen's swinging arc. He still goes for the slog and finds Jadhav,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,CSK,2,RA Jadeja,Ravindra Jadeja,7,6,22,1,0,116.66,False,True,{},,not out,,
2021.0,1254080,CSK v SRH,CSK,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,CSK,2,SK Raina,Suresh Raina,17,15,19,3,0,113.33,False,True,{},,not out,,
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,V Kohli,Virat Kohli,12,11,22,2,0,109.09,True,False,"{'wickets': 1, 'runs': 30}",3.6, b Avesh Khan,"<b>chops it on and off stump is out of the ground!</b> I can hear shouting again, this time from the bowler. Short of a length and jagging into the corridor, width getting tighter and tighter off the surface as Kohli shapes to play the late cut again",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,D Padikkal,Devdutt Padikkal,17,14,24,3,0,121.42,False,False,"{'wickets': 2, 'runs': 30}",4.1, b Sharma,"<b>cuts through him and hits the top of off!</b> This is a proper Test match stock delivery from Ishant, length and slanted across middle but holding its line, met with a closed face as Devdutt looks to get this into the midwicket region. He's left a bit of a gap between bat and pad and has been beaten by pace",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,RM Patidar,Rajat Patidar,31,22,47,0,2,140.90,False,False,"{'wickets': 4, 'runs': 114}",14.5,c Smith b Patel,"<b>pulls straight to long-on!</b> He can't believe that. It's short of a length and into him, there for a pretty vicious pull. But it is flat and to Smith's right, and he tracks it nicely to hold on to a sharp one",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,GJ Maxwell,Glenn Maxwell,25,20,21,1,2,125.00,False,False,"{'wickets': 3, 'runs': 60}",8.3,c Smith b Mishra,"<b>dragged straight to long-on!</b> Trademark Mishra wicket this. It is despairingly slow and loopy outside off, turning away. Maxwell's eyes light up and he looks to club this against the turn. It's come off the toe-end and that is now five times he's fallen to Mishra",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,AB de Villiers,AB de Villiers,75,42,49,3,5,178.57,False,True,{},,not out,,
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,Washington Sundar,Washington Sundar,6,9,16,0,0,66.66,False,False,"{'wickets': 5, 'runs': 139}",17.6,c &amp; b Rabada,"<b>taken pitch-side</b>. Short ball, cramping him at the chest. He wants to pull that away, he's not in shape, perhaps not even looking it at it by the end. The bat turns in his hands, one of them comes off, and it hangs nicely for Rabada. Sundar's batting form continues to desert him",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,RCB,1,DR Sams,Daniel Sams,3,2,11,0,0,150.00,False,True,{},,not out,,
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,PP Shaw,Prithvi Shaw,21,18,33,3,0,116.66,False,False,"{'wickets': 3, 'runs': 47}",7.2,c &dagger;de Villiers b Patel,"<b>short and wide outside off, he chases it and there's a faint sound on that!</b> And Shaw walks off. That was wide - literally, past the tramline. He wants to slash that behind point and has got a thin outside edge",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,S Dhawan,Shikhar Dhawan,6,7,13,1,0,85.71,False,False,"{'wickets': 1, 'runs': 23}",2.3,c Chahal b Jamieson,"<b>he's steered it straight to fine leg!</b> That's a little tame, but it's a plan that's worked for Jamieson. Clear plan to cramp Dhawan this over. This time he follows him down leg side, gets it up at the hips. He wants to use the pace and get that over the fielder but he picks him out",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,SPD Smith,Steven Smith,4,5,6,1,0,80.00,False,False,"{'wickets': 2, 'runs': 28}",3.3,c &dagger;de Villiers b Mohammed Siraj,"<b>straightens that and draws the edge!</b> Lovely delivery. Length and angled into the corridor, but straightening off the pitch. A cross seam delivery. Smith looks to drive on the rise and gets a big edge through to AB",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,RR Pant,Rishabh Pant,58,48,83,6,0,120.83,True,True,{},,not out,,
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,MP Stoinis,Marcus Stoinis,22,17,28,3,0,129.41,False,False,"{'wickets': 4, 'runs': 92}",12.4,c &dagger;de Villiers b Patel,"<b>screeches in delight after drawing the edge!</b> Good length and wide outside off, Stoinis chucks his hands at that and gets it off the outside edge. A straightforward catch for AB and Harshal is not hiding his joy",
2021.0,1254079,DC v RCB,DC,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,SO Hetmyer,Shimron Hetmyer,53,25,36,2,4,212.00,False,True,{},,not out,,
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,KL Rahul,KL Rahul,19,20,28,2,1,95.00,True,False,"{'wickets': 1, 'runs': 36}",5.4,c Narine b Cummins,"<b>doesn't middle this enough either and he's skied it to mid-off</b>. Made room again for the length ball, lofted it down the ground with a big drive but it wasn't off the middle and Narine had enough time to get under it near the edge of the circle",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,MA Agarwal,Mayank Agarwal,31,34,57,1,2,91.17,False,False,"{'wickets': 4, 'runs': 60}",11.2,c Tripathi b Narine,"<b>tumbles over but that's a great catch from Tripathi</b> at deep midwicket! And it's the big wicket of Agarwal. Short ball again, Agarwal pulled it off the middle but there's a fielder there who runs in a few yards quickly and gets both his hands under the ball in front of him, and then rolls over to complete it",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,CH Gayle,Chris Gayle,0,1,6,0,0,0.00,False,False,"{'wickets': 2, 'runs': 38}",6.3,c &dagger;Karthik b Shivam Mavi,"<b>big appeal for caught behind on Gayle's first ball</b>! The umpire doesn't move, Karthik is confident there's an edge and reviews even as Gayle's eyes are stuck on the umpire. UltraEdge shows there's a spike when the ball passes the bottom of the bat as Gayle drives away from the body without footwork, it's a <b>first ball duck for Gayle</b>!",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,DJ Hooda,Deepak Hooda,1,4,7,0,0,25.00,False,False,"{'wickets': 3, 'runs': 42}",7.4,c Morgan b Prasidh Krishna,"<b>taken at backward point, sharp catch from captain Morgan</b>. Hooda plays on the up and away from the body for this back of length ball well outside off, the seam was pointing towards third man, and he wasn't in control at all while reaching out so far out. Thick edge flew to Morgan who got his hands under the ball in front of him just in time",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,N Pooran,Nicholas Pooran,19,19,29,1,1,100.00,False,False,"{'wickets': 6, 'runs': 79}",14.2, b Varun,"<b>swing and a miss, Pooran loses his off stump</b>! Varun takes off in celebration, Karthik shrieks behind the stumps as Pooran pulls with a big heave but he misses this legbreak completely. Short ball on off, just a bit of turn to retain its line and the ball sneaks under the mighty bat of Pooran",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,MC Henriques,Moises Henriques,2,3,8,0,0,66.66,False,False,"{'wickets': 5, 'runs': 75}",13.1, b Narine,"<strong>bowled'm through the gate</strong>! An offbreak from Narine, no mystery there, and it pitches on the perfect length just outside off to bring Henriques forward but he leaves a big gap between bat and pad, and the ball turns in to sneak through and rattle the stumps",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,M Shahrukh Khan,Shahrukh Khan,13,14,21,0,1,92.85,False,False,"{'wickets': 7, 'runs': 95}",17.2,c Morgan b Prasidh Krishna,"connects with the pull this time, but not in control at all and Morgan comes under it at extra cover to pouch it easily. Another big wicket falls for Punjab Kings. Prasidh persisted with the short length, it was a slow cutter, Shahrukh went for his pull and he only managed a top edge which skied the ball",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,CJ Jordan,Chris Jordan,30,18,28,1,3,166.66,False,False,"{'wickets': 9, 'runs': 121}",19.4, b Prasidh Krishna,"deceives him with the slower ball and hits off stump! Prasidh has the last laugh in this last over battle as he lands a length ball at 103kmh on off, Jordan swings again, as expected, but misses it this time",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,Ravi Bishnoi,Ravi Bishnoi,1,4,5,0,0,25.00,False,False,"{'wickets': 8, 'runs': 98}",18.1,c Morgan b Cummins,"flick to leg turns into a leading edge high on the off side and taken easily. Cummins angled the short ball into Bishnoi who was way too early to close the face of the bat in front of the stumps, the ball takes the thick outside edge and hangs in the air on the off side before falling in Morgan's hands at cover",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,Mohammed Shami,Mohammed Shami,1,2,11,0,0,50.00,False,True,{},,not out,,
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,Arshdeep Singh,Arshdeep Singh,1,1,3,0,0,100.00,False,True,{},,not out,,
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,Shubman Gill,Shubman Gill,9,8,9,2,0,112.50,False,False,"{'wickets': 2, 'runs': 9}",1.5,lbw b Mohammed Shami,"<b>struck right in front</b>, Shami knows it's out, umpire gives it immediately and Gill is walking, no point reviewing that. This one also pitched on length in front of off but didn't go straight like the previous ball, it nipped in, beat the batter who went for a cross-batted shot and was plumb",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,N Rana,Nitish Rana,0,1,3,0,0,0.00,False,False,"{'wickets': 1, 'runs': 5}",0.4,c Shahrukh Khan b Henriques,"<strong>full toss chipped to cover</strong>! I've not seen a softer dismissal this IPL, and Rana is really disappointed with himself. Innocuous full toss well outside off, Rana merely chips it in the air and Shahrukh dives to his right to grab it with both hands and that's a duck for Rana",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,RA Tripathi,Rahul Tripathi,41,32,57,7,0,128.12,False,False,"{'wickets': 4, 'runs': 83}",10.6,c Shahrukh Khan b Hooda,"<b>Tripathi finds Shahrukh at long-on</b>, the bowling change has worked! Tripathi charged down lofted the length ball down but didn't get the distance, and Shahrukh went to his left to grab that along with a tumble",
2021.0,1254078,PBKS v KKR,PBKS,KKR,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,KKR,2,SP Narine,Sunil Narine,0,4,9,0,0,0.00,False,False,"{'wickets': 3, 'runs': 17}",2.6,c Ravi Bishnoi b Arshdeep Singh,"<strong>that's the greatest catch of this IPL already</strong>, Ravi Bishnoi has taken a stunner and is running away with the ball, someone stop him! Narine would have finally thought he's connected with a heave, and he did off that back of length ball, but it also went pretty high on the leg side, and Bishnoi ran and ran to his right from deep midwicket and put in a sliding dive at just the right time to pluck the ball a split-second before it could touch the ground. He can't believe it himself he's taken it",
